"BehaviorSpace results (NetLogo 6.1.1)"
"model.nlogo"
"vary-sv-compliance"
"11/14/2020 21:25:22:197 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","299","0","299"
"[run number]","duration","initial-infected","allow-exogenous-infections?","exogenous-infection","visual-elements?","min-radius","daily-contacts","p-infect-base","asym-infectiousness","lose-immunity?","min-immunity-duration","recovery-mean","recovery-stdev","death-mean","death-stdev","incubation-mean","incubation-stdev","imposed-lockdown?","lockdown-threshold","lockdown-compliance","shield-vulnerable?","shield-threshold","shield-compliance","personal-protections?","protections-threshold","protections-strength","protections-compliance","test-and-trace?","testtrace-threshold","contact-history-length","test-coverage-sym","test-coverage-asym","contacts-traced","isolation-compliance-tested","isolation-compliance-traced","isolation-symptomatics?","isolation-sym-threshold","isolation-compliance-sym","isolation-duration-case","isolation-duration-contact","min-pxcor","min-pycor","max-pxcor","max-pycor","[step]","count susceptibles","count exposeds","count symptomatics","count asymptomatics","count recovereds","count-locked","num-contacts","lockdown-active?","shielding-active?","protections-active?","get-age-bracket-data ""0-18"" ""infected""","get-age-bracket-data ""19-39"" ""infected""","get-age-bracket-data ""40-49"" ""infected""","get-age-bracket-data ""50-59"" ""infected""","get-age-bracket-data ""60-69"" ""infected""","get-age-bracket-data ""70-79"" ""infected""","get-age-bracket-data ""80+"" ""infected""","get-age-bracket-data ""0-18"" ""dead""","get-age-bracket-data ""19-39"" ""dead""","get-age-bracket-data ""40-49"" ""dead""","get-age-bracket-data ""50-59"" ""dead""","get-age-bracket-data ""60-69"" ""dead""","get-age-bracket-data ""70-79"" ""dead""","get-age-bracket-data ""80+"" ""dead"""
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","264","83","770","320","279","87337","0","265550","false","true","false","19606","24082","11586","12487","9807","7113","4466","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","266","19","731","229","203","87568","0","265276","false","true","false","19643","24113","11598","12489","9816","7132","4459","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","256","225","867","420","379","86868","0","265455","false","true","false","19560","24006","11558","12454","9768","7118","4444","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","273","106","745","312","271","87376","0","265533","false","true","false","19598","24079","11583","12472","9805","7151","4461","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","281","4","739","315","253","87497","0","265609","false","true","false","19617","24127","11622","12482","9802","7151","4456","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","248","2593","1611","1247","1100","82333","0","265751","false","true","false","18851","23235","11124","12008","9413","6880","4285","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","256","717","1129","754","684","85522","0","265556","false","true","false","19406","23797","11469","12331","9709","7032","4410","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","259","599","977","626","535","86070","0","265538","false","true","false","19468","23874","11482","12390","9727","7070","4413","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","265","79","769","320","246","87374","0","265550","false","true","false","19607","24082","11587","12487","9809","7114","4466","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","267","15","717","226","195","87597","0","265276","false","true","false","19646","24118","11598","12494","9820","7133","4459","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","257","215","853","399","366","86925","0","265455","false","true","false","19567","24015","11561","12456","9768","7121","4444","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","274","100","734","294","269","87413","0","265533","false","true","false","19604","24087","11583","12474","9806","7151","4461","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","282","4","725","306","246","87526","0","265609","false","true","false","19621","24131","11623","12484","9803","7152","4457","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","249","2525","1595","1253","1071","82435","0","265746","false","true","false","18876","23250","11133","12019","9427","6889","4286","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","257","683","1116","739","671","85597","0","265548","false","true","false","19416","23810","11473","12337","9718","7035","4412","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","260","568","975","622","519","86122","0","265535","false","true","false","19474","23884","11489","12394","9729","7071","4416","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","266","77","751","314","237","87409","0","265546","false","true","false","19610","24091","11591","12488","9811","7115","4466","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","268","13","709","216","191","87621","0","265276","false","true","false","19649","24121","11599","12495","9821","7133","4460","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","258","201","841","385","360","86971","0","265452","false","true","false","19574","24021","11564","12460","9771","7122","4446","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","275","95","722","286","261","87446","0","265533","false","true","false","19610","24089","11585","12477","9808","7152","4462","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","283","4","714","302","232","87555","0","265603","false","true","false","19625","24132","11624","12487","9804","7152","4458","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","258","651","1105","711","648","85689","0","265548","false","true","false","19424","23820","11477","12345","9723","7042","4413","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","250","2461","1564","1239","1062","82553","0","265731","false","true","false","18899","23277","11148","12029","9440","6891","4291","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","261","547","958","600","514","86187","0","265532","false","true","false","19483","23890","11492","12397","9737","7080","4416","0","0","0","0","0","0","0"
"3","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","267","73","746","296","224","87449","0","265546","false","true","false","19613","24093","11592","12489","9812","7116","4466","0","0","0","0","0","0","0"
"5","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","269","11","698","213","185","87643","0","265276","false","true","false","19653","24124","11601","12498","9821","7133","4461","0","0","0","0","0","0","0"
"7","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","259","192","831","378","352","87005","0","265452","false","true","false","19581","24028","11567","12461","9772","7122","4446","0","0","0","0","0","0","0"
"1","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","276","90","712","270","253","87485","0","265533","false","true","false","19612","24093","11586","12482","9810","7152","4463","0","0","0","0","0","0","0"
"8","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","284","4","699","293","222","87589","0","265603","false","true","false","19629","24135","11626","12488","9807","7154","4458","0","0","0","0","0","0","0"
"4","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","259","622","1080","697","639","85762","0","265536","false","true","false","19437","23831","11482","12351","9734","7047","4416","0","0","0","0","0","0","0"
"2","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","251","2398","1556","1191","1044","82687","0","265731","false","true","false","18917","23300","11154","12039","9447","6893","4296","0","0","0","0","0","0","0"
"6","1","0.1","true","1","false","2","50","10","30","false","180","20.5","6.7","16","8.21","1.6","1.4","false","4","75","true","0.1","0","false","1","50","100","false","0","7","100","100","100","100","100","false","0","100","7","14","0","0","299","299","262","527","933","591","499","86256","0","265532","false","true","false","19496","23907","11496","12404","9739","7081","4417","0","0","0","0","0","0","0"
